iteration,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
100,2.131638836860657,0.387037037037037,2.1389992237091064,0.365,2.1223533434026383,0.395
200,1.3755333873960707,0.5968518518518519,1.398745596408844,0.5933333333333334,1.347984222804799,0.612
300,0.8970118410057492,0.7796296296296297,0.9321370124816895,0.7733333333333333,0.8663105017998639,0.794
400,0.6480159183343251,0.8581481481481481,0.6923361957073212,0.8266666666666667,0.6224738815251518,0.869
500,0.501551326447063,0.8805555555555555,0.5499577641487121,0.8483333333333334,0.48760491784881144,0.885
600,0.41361490819189284,0.9003703703703704,0.47850570678710935,0.8683333333333333,0.4046788320821874,0.901
700,0.35482769161462785,0.9127777777777778,0.4237100094556808,0.8816666666666667,0.35762950865661397,0.905
800,0.316498812701967,0.9183333333333333,0.3925714448094368,0.8816666666666667,0.3300083840594572,0.916
900,0.2848199125793245,0.9238888888888889,0.36334295123815535,0.885,0.3008908962502199,0.914
1000,0.25861126366588805,0.9311111111111111,0.3425120010972023,0.8866666666666667,0.2853028143153471,0.923
1100,0.24032654414574306,0.935,0.3283829361200333,0.8883333333333333,0.2733100924421759,0.925
1200,0.22413237012094922,0.9381481481481482,0.31738177835941317,0.895,0.2619537816328161,0.929
1300,0.2127383159266578,0.9427777777777778,0.31640522480010985,0.8983333333333333,0.25727809220552444,0.927
1400,0.19804584119055008,0.9464814814814815,0.3077759236097336,0.8933333333333333,0.2500832751393318,0.93
1500,0.1868256053990788,0.9501851851851851,0.2925489693880081,0.9016666666666666,0.24293042149613886,0.934
1600,0.1762151834865411,0.9527777777777777,0.2919348105788231,0.905,0.23908492046244004,0.933
1700,0.1638837712092532,0.9572222222222222,0.28282498866319655,0.9066666666666666,0.22747422185014277,0.936
1800,0.15606247861352232,0.957962962962963,0.27987348586320876,0.91,0.22249297753852956,0.939
1900,0.1456697444534964,0.9635185185185186,0.2739653818309307,0.9083333333333333,0.22167762018301906,0.937
2000,0.13749248079127735,0.9662962962962963,0.26981699392199515,0.9083333333333333,0.21727983127622044,0.938
2100,0.13206700099011262,0.967037037037037,0.26281818002462387,0.9166666666666666,0.21347402211497812,0.941
2200,0.1243507579382923,0.9698148148148148,0.2694469794631004,0.9133333333333333,0.211080682628295,0.939
2300,0.1161212573448817,0.9716666666666667,0.2613910540938377,0.91,0.2075773017371402,0.943
2400,0.11015933193266392,0.9738888888888889,0.2559504322707653,0.9216666666666666,0.20418908929123597,0.941
2500,0.10303047883013884,0.9772222222222222,0.25630790963768957,0.92,0.19883834307684617,0.947
2600,0.09549272757851415,0.9785185185185186,0.24726034924387932,0.92,0.1959774152320974,0.946
2700,0.09309339312215646,0.9777777777777777,0.25162197798490527,0.9166666666666666,0.19558095800526,0.947
