iteration,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
100,2.302462681134542,0.10833333333333334,2.3063233375549315,0.09333333333333334,2.303619525011848,0.109
200,2.300986817147997,0.10833333333333334,2.306301712989807,0.09333333333333334,2.302984448040233,0.109
300,2.3001539866129557,0.11166666666666666,2.3058918714523315,0.08833333333333333,2.30298607489642,0.101
400,2.2998312367333305,0.11166666666666666,2.306547927856445,0.08833333333333333,2.303498857161578,0.101
500,2.2996291478474933,0.11166666666666666,2.306752061843872,0.08833333333333333,2.3031657723819507,0.101
600,2.299448937839932,0.11166666666666666,2.3067898750305176,0.08833333333333333,2.3034128862268783,0.101
700,2.299405018488566,0.11166666666666666,2.307141065597534,0.08833333333333333,2.303433011559879,0.101
800,2.2993705484602187,0.11166666666666666,2.3069454431533813,0.08833333333333333,2.3034947198979996,0.101
900,2.2993544472588434,0.11166666666666666,2.3071142196655274,0.08833333333333333,2.3035216892466828,0.101
1000,2.29933852619595,0.11166666666666666,2.307186722755432,0.08833333333333333,2.303551631815293,0.101
1100,2.299336987071567,0.11166666666666666,2.3075138568878173,0.08833333333333333,2.3036609677707447,0.101
1200,2.2993360175026787,0.11166666666666666,2.3069971323013307,0.08833333333333333,2.3034445818732765,0.101
1300,2.2993154525756836,0.11166666666666666,2.3075001001358033,0.08833333333333333,2.3035316467285156,0.101
1400,2.2993367354075116,0.11166666666666666,2.3070353746414183,0.08833333333333333,2.3033377563252166,0.101
1500,2.2993035395940145,0.11166666666666666,2.3075076818466185,0.08833333333333333,2.3036565640393425,0.101
1600,2.299285637007819,0.11166666666666666,2.3076470136642455,0.08833333333333333,2.303679774789249,0.101
1700,2.2992618322372436,0.11166666666666666,2.307460355758667,0.08833333333333333,2.3035819249994614,0.101
1800,2.299240623580085,0.11166666666666666,2.307287406921387,0.08833333333333333,2.3034555631525375,0.101
1900,2.299215073055691,0.11166666666666666,2.307820773124695,0.08833333333333333,2.3035881379071403,0.101
2000,2.2991780360539753,0.11166666666666666,2.307467293739319,0.08833333333333333,2.303568293066586,0.101
2100,2.299137653244866,0.11166666666666666,2.3077313184738157,0.08833333333333333,2.3036677136140713,0.101
2200,2.299133867687649,0.10962962962962963,2.3077808141708376,0.09333333333333334,2.303279259625603,0.1
2300,2.2990502066082423,0.16462962962962963,2.307355761528015,0.13833333333333334,2.3035844494314754,0.154
2400,2.29897686375512,0.11166666666666666,2.3072863101959227,0.08833333333333333,2.303400292116053,0.101
2500,2.298899292945862,0.11166666666666666,2.3077300786972046,0.08833333333333333,2.303135591394761,0.101
2600,2.298798343870375,0.11166666666666666,2.3072322607040405,0.08833333333333333,2.3032618410447063,0.101
2700,2.298687463336521,0.11166666666666666,2.3074115991592405,0.08833333333333333,2.303148928810568,0.101
