iteration,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
100,0.8902338008085887,0.8961111111111111,0.9890789449214935,0.8166666666666667,0.9348007615874795,0.869
200,0.5921551797125074,0.922962962962963,0.6870359778404236,0.8866666666666667,0.6416446847074172,0.9
300,0.431963715950648,0.9333333333333333,0.5309084057807922,0.8933333333333333,0.48617250603788037,0.91
400,0.3374721449282434,0.9409259259259259,0.43915114402770994,0.8983333333333333,0.397000929888557,0.921
500,0.2774699699547556,0.9481481481481482,0.38554947078227997,0.905,0.3410034372526057,0.928
600,0.23614157487948736,0.952962962962963,0.3496032565832138,0.91,0.3027973236406551,0.93
700,0.20522512520353,0.9587037037037037,0.3227168083190918,0.92,0.275400071459658,0.936
800,0.18129905064900717,0.9614814814814815,0.30402209907770156,0.92,0.25508083227802725,0.938
900,0.16247162976198726,0.9662962962962963,0.2881875462830067,0.9266666666666666,0.2406439193907906,0.937
1000,0.14688431264625657,0.9688888888888889,0.27666536495089533,0.9216666666666666,0.22879859191529892,0.94
1100,0.13353721222115889,0.9722222222222222,0.26601910442113874,0.9266666666666666,0.21945900119402828,0.941
1200,0.12292239781883028,0.9740740740740741,0.2597976833581924,0.9283333333333333,0.21136628661085577,0.944
1300,0.11292545654707485,0.9774074074074074,0.2512956075370312,0.9266666666666666,0.20579157156102798,0.943
1400,0.10403418321576384,0.9783333333333334,0.24701127037405968,0.9316666666666666,0.20046767680084004,0.944
1500,0.09635075970242421,0.9805555555555555,0.2424720399081707,0.9316666666666666,0.19553623085512833,0.944
1600,0.0894004010491901,0.9835185185185186,0.23817684575915338,0.9333333333333333,0.1937190929756445,0.944
1700,0.0829634419331948,0.9853703703703703,0.23617227897047996,0.9283333333333333,0.18839216319953694,0.946
1800,0.07735454974075158,0.9864814814814815,0.23147312328219413,0.9333333333333333,0.1856910608270589,0.946
1900,0.07234964590105745,0.9872222222222222,0.22932665869593621,0.9333333333333333,0.18302237067152471,0.949
2000,0.0673625031279193,0.9888888888888889,0.22656662315130233,0.9333333333333333,0.18104392947519526,0.948
2100,0.06350225744148096,0.99,0.22599602676928043,0.9316666666666666,0.18021248763098435,0.944
2200,0.0592576685672005,0.9918518518518519,0.22359003648161888,0.935,0.17718305000487497,0.947
2300,0.05558248402343856,0.9925925925925926,0.22221114300191402,0.9333333333333333,0.1760777375277351,0.947
2400,0.0521241960219211,0.9933333333333333,0.2204415313899517,0.9333333333333333,0.17588569355361602,0.948
2500,0.04911503976003991,0.9942592592592593,0.22068641446530818,0.9333333333333333,0.17461436460999882,0.949
2600,0.045881605624324744,0.9940740740740741,0.2205866239964962,0.9333333333333333,0.17410406338817933,0.946
2700,0.043368487970696555,0.995,0.2190640542656183,0.9316666666666666,0.17300859619589412,0.949
