iteration,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
100,2.3010782771640352,0.11166666666666666,2.3052988767623903,0.08833333333333333,2.3031452824087704,0.101
200,2.299551354514228,0.11166666666666666,2.305391812324524,0.08833333333333333,2.3024092702304615,0.101
300,2.29858578575982,0.11166666666666666,2.3047669887542725,0.08833333333333333,2.302520331214456,0.101
400,2.297078182962206,0.11166666666666666,2.3060274362564086,0.08833333333333333,2.3016692189609302,0.101
500,2.2936623997158474,0.17907407407407408,2.302876424789429,0.16166666666666665,2.2988601993112003,0.168
600,2.286741916338603,0.16314814814814815,2.296125864982605,0.14166666666666666,2.2923249216640698,0.158
700,2.2730981906255088,0.20703703703703705,2.2841635227203367,0.175,2.2792108479668114,0.187
800,2.248572089936998,0.2101851851851852,2.2620053052902223,0.17833333333333334,2.2546481805689194,0.188
900,2.211969502766927,0.23925925925925925,2.226963257789612,0.20333333333333334,2.218408879111795,0.21
1000,2.161971542570326,0.30407407407407405,2.180411386489868,0.2833333333333333,2.1680948453791,0.294
1100,2.0998961210250853,0.3612962962962963,2.121384930610657,0.3383333333333333,2.1057707702412323,0.369
1200,2.0282137791315713,0.41074074074074074,2.0515316128730774,0.38333333333333336,2.0320864424985996,0.409
1300,1.9497902671496072,0.45537037037037037,1.97649347782135,0.425,1.952026837012347,0.463
1400,1.8690515531433953,0.5098148148148148,1.8966248631477356,0.49166666666666664,1.8679752770592184,0.517
1500,1.7874794019593132,0.5301851851851852,1.816929078102112,0.5266666666666666,1.7834196441313799,0.55
1600,1.707644451989068,0.552037037037037,1.7368693113327027,0.5516666666666666,1.700454732950996,0.572
1700,1.6314942359924316,0.5840740740740741,1.6614313125610352,0.585,1.6210532398784863,0.6
1800,1.5597069131003485,0.6151851851851852,1.5883542537689208,0.6183333333333333,1.545883157674004,0.623
1900,1.4927529096603394,0.6303703703703704,1.5202638506889343,0.6316666666666667,1.4759658785427319,0.638
2000,1.4303633703125849,0.6562962962962963,1.458063781261444,0.6533333333333333,1.4104323387145996,0.665
2100,1.3727000898785062,0.675,1.3985759973526002,0.6766666666666666,1.3494838055442362,0.685
2200,1.3192091902097067,0.6866666666666666,1.3442726731300354,0.69,1.2937909364700317,0.702
2300,1.270316849814521,0.7027777777777777,1.2958316087722779,0.695,1.2424850954728968,0.723
2400,1.225607979297638,0.7068518518518518,1.248078429698944,0.7066666666666667,1.1966346923042745,0.726
2500,1.183809385034773,0.7196296296296296,1.2069270253181457,0.7133333333333334,1.1517173788126778,0.734
2600,1.1450302163759867,0.7272222222222222,1.1681668758392334,0.7183333333333334,1.1116187852971695,0.748
2700,1.1097226778666178,0.7324074074074074,1.1325899422168733,0.7266666666666667,1.074968481765074,0.758
2800,1.0772665109899309,0.7390740740740741,1.098608386516571,0.735,1.0414950987871956,0.757
2900,1.0470218552483452,0.7437037037037038,1.068970638513565,0.745,1.0105611156014835,0.761
3000,1.018932514058219,0.7485185185185185,1.0405141711235046,0.7483333333333333,0.9812191900085,0.768
3100,0.9934441023402744,0.7553703703703704,1.0166016519069672,0.7533333333333333,0.9548704518991358,0.775
3200,0.9692531691657172,0.7583333333333333,0.9929543018341065,0.755,0.9292151963009554,0.775
3300,0.9475074377324846,0.7616666666666667,0.9723859190940857,0.7533333333333333,0.9067139485303093,0.783
3400,0.9266950984795889,0.7655555555555555,0.9501860916614533,0.755,0.8857192221809836,0.784
