iteration,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
2800,2.0323206583658853,0.30037037037037034,2.0366511821746824,0.285,2.0495168251149796,0.288
2900,2.0218880308998957,0.3016666666666667,2.0257441997528076,0.28833333333333333,2.039257519385394,0.287
3000,2.011712700790829,0.3024074074074074,2.015854799747467,0.2866666666666667,2.029837454066557,0.287
3100,2.0021401564280192,0.30407407407407405,2.005500912666321,0.28833333333333333,2.0199601930730484,0.288
3200,1.9930171423488192,0.30444444444444446,1.9968443751335143,0.28833333333333333,2.01222526325899,0.288
3300,1.9844290282991197,0.30574074074074076,1.9883588433265686,0.2916666666666667,2.0034120012732113,0.288
3400,1.9762597852283055,0.30574074074074076,1.9795512914657594,0.28833333333333333,1.9960186130860273,0.291
3500,1.9683160384496052,0.3068518518518519,1.9722171783447267,0.29,1.9882985493716072,0.293
3600,1.960786721441481,0.3074074074074074,1.964471435546875,0.29333333333333333,1.981075090520522,0.292
3700,1.9537249326705932,0.30777777777777776,1.9571396827697753,0.29333333333333333,1.9741877668044145,0.292
3800,1.946909244855245,0.3085185185185185,1.9499708652496337,0.29333333333333333,1.9674022969077616,0.292
3900,1.9405668536822,0.30962962962962964,1.9438225746154785,0.295,1.9615270810968735,0.294
4000,1.9341583477126227,0.31,1.9381917357444762,0.295,1.9556036205852734,0.294
4100,1.9281369222535027,0.31074074074074076,1.9322646260261536,0.2966666666666667,1.9499068821177763,0.294
4200,1.9221828566657173,0.31037037037037035,1.9259106874465943,0.29833333333333334,1.9445377658395206,0.294
4300,1.9166292799843683,0.31092592592592594,1.920291042327881,0.29833333333333334,1.9391696102478926,0.294
4400,1.911158921983507,0.31092592592592594,1.9146506071090699,0.3,1.934078994919272,0.297
4500,1.9057609584596422,0.31203703703703706,1.9095338463783265,0.3,1.9284022205016191,0.296
4600,1.9005849070019192,0.3118518518518518,1.9042908310890199,0.3016666666666667,1.9243093588772942,0.296
4700,1.89559225903617,0.3125925925925926,1.8993361949920655,0.3,1.919466965338763,0.297
4800,1.8906183706389532,0.3137037037037037,1.8948585510253906,0.305,1.9149370473973892,0.295
4900,1.885924255847931,0.31351851851851853,1.890224325656891,0.30333333333333334,1.9102625145631678,0.296
5000,1.881619073284997,0.31407407407407406,1.885451650619507,0.30333333333333334,1.9064413449343514,0.297
5100,1.8773161186112297,0.3138888888888889,1.8819361209869385,0.30333333333333334,1.902153681306278,0.298
5200,1.8733174443244933,0.31407407407407406,1.8781340003013611,0.30333333333333334,1.898328991497264,0.297
5300,1.8696159283320108,0.31425925925925924,1.8753056883811952,0.305,1.89447399447946,0.299
5400,1.8661068744129605,0.31407407407407406,1.871476686000824,0.305,1.8916479138767017,0.298
5500,1.8627343389723037,0.31425925925925924,1.868277084827423,0.305,1.887831260176266,0.298
5600,1.859620710213979,0.31425925925925924,1.8650863885879516,0.305,1.8846356798620785,0.299
5700,1.8567309379577637,0.31462962962962965,1.8631500601768494,0.30666666666666664,1.8831011337392471,0.297
5800,1.8538907567660015,0.31407407407407406,1.859874439239502,0.30666666666666664,1.8796412804547478,0.298
5900,1.8513093564245435,0.31351851851851853,1.8569316864013672,0.30666666666666664,1.877241765751558,0.297
6000,1.8487747324837578,0.31407407407407406,1.8554555654525757,0.305,1.8745901374255909,0.296
6100,1.8463421861330669,0.31407407407407406,1.8528312563896179,0.30666666666666664,1.8730491890626795,0.296
6200,1.8441141221258375,0.31425925925925924,1.8510013818740845,0.305,1.870899614165811,0.296
6300,1.8420382605658636,0.31444444444444447,1.8491150736808777,0.30666666666666664,1.867965768365299,0.299
6400,1.8399210386806064,0.31444444444444447,1.8466757774353026,0.30666666666666664,1.8664128149256987,0.298
6500,1.838085170586904,0.3137037037037037,1.844980537891388,0.305,1.8648806039024801,0.297
6600,1.836183754603068,0.31462962962962965,1.8442885756492615,0.30833333333333335,1.8630226359647863,0.296
6700,1.8343895739979215,0.31462962962962965,1.8424428820610046,0.305,1.861075338195352,0.301
6800,1.8327189127604167,0.3148148148148148,1.8405181050300599,0.30666666666666664,1.8597328592749203,0.301
6900,1.831024796432919,0.315,1.8389517307281493,0.30666666666666664,1.8574420564314897,0.301
7000,1.829419778452979,0.31592592592592594,1.8377352833747864,0.30666666666666664,1.8567705224542057,0.301
7100,1.827901950147417,0.31592592592592594,1.8362769603729248,0.305,1.854817173060249,0.305
7200,1.826362383365631,0.3151851851851852,1.8349665760993958,0.305,1.8534515324760885,0.303
7300,1.824914230240716,0.3151851851851852,1.833313524723053,0.305,1.8518847858204561,0.304
7400,1.8237648328145346,0.31685185185185183,1.8335367798805238,0.30833333333333335,1.8518103571499096,0.303
7500,1.8222248130374485,0.315,1.8307445168495178,0.305,1.8489740455851835,0.304
7600,1.8210353228780958,0.31592592592592594,1.8296669244766235,0.30833333333333335,1.8485350819195019,0.305
7700,1.8197347270117865,0.3164814814814815,1.8289685010910035,0.30666666666666664,1.8476997964522417,0.303
7800,1.8185119774606493,0.31592592592592594,1.8275948882102966,0.30833333333333335,1.8456691854140337,0.304
7900,1.8172720670700073,0.31592592592592594,1.8263120770454406,0.305,1.8448222384733313,0.303
8000,1.8161272512541877,0.31592592592592594,1.8257753252983093,0.31166666666666665,1.8430643432280596,0.303
8100,1.8149957590632968,0.3162962962962963,1.8243354320526124,0.30833333333333335,1.842258846058565,0.303
8200,1.8139773315853542,0.3161111111111111,1.8231959819793702,0.31,1.8419604231329525,0.304
8300,1.8128970834943983,0.31666666666666665,1.8228492498397828,0.31166666666666665,1.8399076181299545,0.302
8400,1.8119601143731012,0.31574074074074077,1.8221885085105896,0.31,1.8396287946140064,0.3
8500,1.8109091096454197,0.31777777777777777,1.8213388442993164,0.31,1.8385261858210844,0.301
8600,1.8098799175686306,0.31703703703703706,1.820404326915741,0.31,1.837636996718014,0.301
8700,1.8089528997739157,0.31722222222222224,1.8189406156539918,0.31,1.8365999530343449,0.302
8800,1.8081945432557,0.31722222222222224,1.820125412940979,0.31166666666666665,1.8365068575915169,0.301
8900,1.807092022895813,0.31722222222222224,1.818535029888153,0.31,1.834547940422507,0.302
9000,1.806242791811625,0.31796296296296295,1.8174162030220031,0.31,1.8334250800749834,0.302
9100,1.805385512775845,0.31685185185185183,1.8169474840164184,0.31,1.8329588946174173,0.303
9200,1.804561628235711,0.3181481481481481,1.8164833307266235,0.31,1.8318543854881735,0.303
9300,1.8040130390061273,0.31833333333333336,1.8166303277015685,0.31166666666666665,1.8306851316900814,0.304
9400,1.8030898968378704,0.3187037037037037,1.8152280569076538,0.31,1.832092151922338,0.303
9500,1.8023451699150934,0.3181481481481481,1.8132264614105225,0.31,1.8306080453536089,0.303
9600,1.8015833722220527,0.3181481481481481,1.8148954033851623,0.31,1.8300341367721558,0.303
9700,1.800843772623274,0.3194444444444444,1.814235770702362,0.31166666666666665,1.8277397085638607,0.304
9800,1.8000386516253153,0.31925925925925924,1.813182032108307,0.31,1.8288039249532364,0.303
9900,1.7993152419726053,0.31962962962962965,1.8130316376686095,0.31166666666666665,1.8279826080097872,0.303
10000,1.7985991001129151,0.3201851851851852,1.812108051776886,0.31166666666666665,1.8269075505873735,0.304
10100,1.7980084882842169,0.32055555555555554,1.8116193056106566,0.31166666666666665,1.8260653860428755,0.304
10200,1.797332775592804,0.32,1.8115200996398926,0.31,1.8255742648068596,0.304
10300,1.79687610467275,0.31962962962962965,1.81008460521698,0.31166666666666665,1.8245678789475386,0.306
10400,1.7960721797413297,0.3207407407407407,1.8103496551513671,0.31166666666666665,1.8246017904842602,0.304
10500,1.795493827925788,0.31981481481481483,1.810556375980377,0.31,1.825511841213002,0.304
10600,1.7948205457793343,0.32055555555555554,1.8094591975212098,0.31,1.8231319679933435,0.304
10700,1.7941730194621617,0.32037037037037036,1.809340512752533,0.31333333333333335,1.8237369060516357,0.304
10800,1.7935680998696222,0.32092592592592595,1.8094088912010193,0.31166666666666665,1.822876495473525,0.304
10900,1.792991954750485,0.32055555555555554,1.808495032787323,0.31,1.8221465769936056,0.304
11000,1.7924649874369303,0.32092592592592595,1.8083609104156495,0.31166666666666665,1.8212049077538883,0.305
11100,1.7919309033287896,0.322037037037037,1.8093151688575744,0.31166666666666665,1.8211463198942297,0.306
11200,1.7913708315955268,0.3207407407407407,1.8078073024749757,0.31,1.8202951515422148,0.305
11300,1.79097906615999,0.32037037037037036,1.807742667198181,0.31,1.8193482020322014,0.304
11400,1.790297838052114,0.32166666666666666,1.8074394822120667,0.31166666666666665,1.8195613692788517,0.306
11500,1.789773737059699,0.32055555555555554,1.8062853574752809,0.31,1.820659742635839,0.305
11600,1.789165238539378,0.3214814814814815,1.8064136862754823,0.31166666666666665,1.8196024123360128,0.305
11700,1.7886568943659464,0.3211111111111111,1.8065386652946471,0.31,1.8180842399597168,0.305
11800,1.788173880841997,0.32055555555555554,1.806296157836914,0.31,1.8176833250943352,0.305
11900,1.7876913679970636,0.32185185185185183,1.8056655764579772,0.31,1.8187021437813253,0.305
12000,1.7872230039702521,0.3227777777777778,1.8068731307983399,0.31166666666666665,1.8176536139319925,0.304
12100,1.7866550048192342,0.322037037037037,1.805890715122223,0.31166666666666665,1.8172939384684843,0.305
12200,1.7861478275722928,0.32185185185185183,1.8052972912788392,0.31166666666666665,1.8169038015253403,0.305
12300,1.7856594694985284,0.32185185185185183,1.8055905818939209,0.31,1.8169452653211706,0.305
12400,1.7851663841141594,0.32222222222222224,1.8047492504119873,0.31166666666666665,1.8166541562360876,0.305
12500,1.784718304210239,0.32296296296296295,1.8047637462615966,0.31166666666666665,1.8161985453437357,0.305
12600,1.7842154860496522,0.32222222222222224,1.8045719146728516,0.30833333333333335,1.8155082744710587,0.304
12700,1.783816350830926,0.32351851851851854,1.8047269940376283,0.31,1.8162339575150435,0.304
12800,1.7834609733687508,0.322037037037037,1.8044339299201966,0.31,1.8133705924539005,0.304
12900,1.7829651792844137,0.32166666666666666,1.803700077533722,0.30833333333333335,1.813705514459049,0.304
13000,1.7824519568019443,0.3238888888888889,1.8041172981262208,0.31,1.8145624258938957,0.304
13100,1.7820139235920376,0.32407407407407407,1.8038655519485474,0.31333333333333335,1.814069200964535,0.305
13200,1.781529668966929,0.32222222222222224,1.803542423248291,0.31,1.8129665150361902,0.307
13300,1.7811365538173252,0.3225925925925926,1.802883017063141,0.30833333333333335,1.8125057641197653,0.304
13400,1.780583005481296,0.3225925925925926,1.8027726054191588,0.30833333333333335,1.812266279669369,0.305
13500,1.780149977737003,0.32351851851851854,1.8023866057395934,0.30833333333333335,1.8127147029427921,0.304
13600,1.7797534598244562,0.3225925925925926,1.8021267652511597,0.30833333333333335,1.8118243357714485,0.305
13700,1.7793209804428949,0.32314814814814813,1.8029197454452515,0.31,1.810928176431095,0.307
13800,1.7789698375595941,0.3251851851851852,1.8028412818908692,0.31,1.8117831033818863,0.304
13900,1.778712479273478,0.32425925925925925,1.801199769973755,0.31,1.8125073489020853,0.304
14000,1.7780791852209303,0.32425925925925925,1.80208820104599,0.30833333333333335,1.8107204857994528,0.305
14100,1.7777626978026495,0.32351851851851854,1.8010969638824463,0.31,1.81212878928465,0.303
14200,1.777248371971978,0.32425925925925925,1.801222825050354,0.30833333333333335,1.809850994278403,0.306
14300,1.7768581138716804,0.32425925925925925,1.8016441464424133,0.31,1.8103664552464205,0.303
14400,1.7764093650711907,0.32462962962962966,1.8012051463127137,0.30833333333333335,1.8106663577696855,0.304
14500,1.776010278860728,0.32462962962962966,1.8016231417655946,0.31,1.8096979856491089,0.303
14600,1.7756322105725606,0.3244444444444444,1.8012907743453979,0.31,1.8101698300417732,0.303
14700,1.7752842836909823,0.325,1.8005531072616576,0.31,1.8094742578618668,0.303
14800,1.7750412821769714,0.32462962962962966,1.8022260189056396,0.30833333333333335,1.810127293362337,0.304
14900,1.7744573831558228,0.325,1.8002715587615967,0.31,1.8090995760524975,0.304
15000,1.7743316994773017,0.325,1.7993848204612732,0.31333333333333335,1.8076822968090283,0.304
15100,1.77392438782586,0.32407407407407407,1.8004104852676392,0.30833333333333335,1.8095366393818575,0.301
15200,1.7733697983953687,0.325,1.799330222606659,0.31166666666666665,1.807272749788621,0.305
15300,1.7728703339894614,0.325,1.7998593688011169,0.31,1.8074571455226225,0.303
15400,1.7724779526392618,0.32537037037037037,1.7995358467102052,0.31,1.8072959956000834,0.303
15500,1.772117683622572,0.3257407407407407,1.8002196907997132,0.31,1.8068903894985424,0.302
15600,1.7717732323540583,0.3257407407407407,1.7998217821121216,0.31166666666666665,1.807274159263162,0.303
15700,1.7713837014304268,0.32481481481481483,1.799139928817749,0.31,1.8075843628715067,0.301
15800,1.77112445169025,0.3262962962962963,1.799752902984619,0.31166666666666665,1.8051032809650196,0.303
15900,1.7706747889518737,0.325,1.7987482786178588,0.31166666666666665,1.805763188530417,0.303
16000,1.7702850805388557,0.3257407407407407,1.7980800032615663,0.31333333333333335,1.8048091074999641,0.304
16100,1.7698761714829339,0.32555555555555554,1.7980624437332153,0.31166666666666665,1.8058321826598223,0.302
16200,1.7694487902853224,0.32537037037037037,1.79920437335968,0.31333333333333335,1.8057666175505693,0.301
16300,1.7690702901946174,0.32611111111111113,1.798776352405548,0.31166666666666665,1.8048883045420927,0.304
16400,1.7687990479999118,0.3251851851851852,1.7978400707244873,0.31333333333333335,1.805472409023958,0.302
16500,1.7683693912294176,0.3257407407407407,1.797806715965271,0.30833333333333335,1.8054490229662727,0.299
16600,1.7680730475319757,0.32537037037037037,1.7977389335632323,0.31333333333333335,1.8063613036099602,0.3
16700,1.7677333209249708,0.327037037037037,1.7979181408882141,0.31166666666666665,1.805720848195693,0.301
16800,1.7672751386960348,0.3262962962962963,1.7979034304618835,0.31166666666666665,1.8039896277820362,0.302
16900,1.7668158107333714,0.32666666666666666,1.7967620611190795,0.31333333333333335,1.8042552471160889,0.302
17000,1.7664551032914055,0.327037037037037,1.7973103880882264,0.31333333333333335,1.803950730492087,0.303
17100,1.7660963270399306,0.32666666666666666,1.7976730465888977,0.31,1.8038946740767534,0.3
17200,1.765883160961999,0.32685185185185184,1.7973222970962524,0.315,1.8027117883457857,0.303
17300,1.7653483523262872,0.32685185185185184,1.7974720120429992,0.31333333333333335,1.8035100908840405,0.301
17400,1.7653158691194322,0.32851851851851854,1.7970851421356202,0.31333333333333335,1.8023061121211332,0.3
17500,1.7652287496460808,0.32666666666666666,1.796349787712097,0.315,1.8051905772265266,0.3
17600,1.7643938713603549,0.327037037037037,1.7975245714187622,0.31,1.8033832662245806,0.3
17700,1.764006855752733,0.3274074074074074,1.7972058176994323,0.31166666666666665,1.8026381170048433,0.3
17800,1.763694817490048,0.327037037037037,1.7964136481285096,0.31333333333333335,1.803463851704317,0.299
17900,1.7633630885018243,0.32814814814814813,1.7964623689651489,0.31333333333333335,1.8020106624154484,0.3
18000,1.7630445188946193,0.3274074074074074,1.7961663007736206,0.31333333333333335,1.802166791523204,0.3
18100,1.7628216743469238,0.32722222222222225,1.7963885903358459,0.30833333333333335,1.803617049666012,0.299
18200,1.7625120441118876,0.32796296296296296,1.7964014291763306,0.31333333333333335,1.8023973493015064,0.299
18300,1.7622375077671475,0.3283333333333333,1.7970060229301452,0.31166666666666665,1.801815341500675,0.299
18400,1.7622018416722616,0.3277777777777778,1.795211374759674,0.315,1.8017717740114998,0.299
18500,1.7616015129619174,0.32814814814814813,1.7953317523002625,0.31,1.801765708362355,0.3
18600,1.761381114853753,0.3275925925925926,1.7952589392662048,0.315,1.801390998503741,0.302
18700,1.7610382186041937,0.32944444444444443,1.7961507320404053,0.31333333333333335,1.802085196270662,0.3
18800,1.760704599486457,0.3283333333333333,1.7956614732742309,0.31166666666666665,1.8019336111405317,0.299
18900,1.7604376753171285,0.3288888888888889,1.795838713645935,0.315,1.8009987789041855,0.299
19000,1.7602150718371072,0.32796296296296296,1.7951722860336303,0.315,1.8029728005914127,0.299
19100,1.759920765293969,0.32851851851851854,1.7944003582000732,0.31666666666666665,1.8017788844950058,0.299
19200,1.759599498907725,0.3287037037037037,1.7952280998229981,0.315,1.8016282951130587,0.299
19300,1.759464857313368,0.3283333333333333,1.796195924282074,0.31666666666666665,1.8004133841570686,0.301
19400,1.7591540733973186,0.32944444444444443,1.7941626191139222,0.31333333333333335,1.8004930580363554,0.3
19500,1.758866102165646,0.3283333333333333,1.79380863904953,0.315,1.801575646680944,0.297
19600,1.7587245994144016,0.32851851851851854,1.7949185967445374,0.31666666666666665,1.8003358630573048,0.301
19700,1.7582921981811523,0.3290740740740741,1.7946600079536439,0.315,1.8010824357762056,0.299
19800,1.7580893145667182,0.32925925925925925,1.795112180709839,0.31333333333333335,1.801284018684836,0.299
19900,1.7578322569529214,0.3288888888888889,1.794308078289032,0.31333333333333335,1.8016178046955782,0.299
20000,1.7576508310106065,0.32925925925925925,1.7942158579826355,0.315,1.8001145755543428,0.301
20100,1.7573495719167922,0.3290740740740741,1.795164704322815,0.315,1.800904259962194,0.301
20200,1.7572268962860107,0.32944444444444443,1.7947598695755005,0.315,1.798206883318284,0.304
20300,1.7569469120767383,0.32851851851851854,1.794487202167511,0.31666666666666665,1.7996986613554113,0.3
20400,1.7567379236221314,0.32944444444444443,1.7942250490188598,0.31333333333333335,1.8020677706774544,0.3
20500,1.7563628289434645,0.3290740740740741,1.7945546984672547,0.315,1.8008723048602833,0.302
20600,1.7561762346161736,0.32944444444444443,1.7938251137733459,0.31333333333333335,1.800396203994751,0.302
20700,1.755903458595276,0.3296296296296296,1.793570911884308,0.315,1.7990771952797384,0.304
20800,1.7557438055674235,0.3288888888888889,1.7941038012504578,0.31333333333333335,1.8013496398925781,0.299
20900,1.7556692904896207,0.3287037037037037,1.7939708948135376,0.31666666666666665,1.7989485404070686,0.302
21000,1.7553982390297784,0.33,1.794163179397583,0.31333333333333335,1.7987778186798096,0.305
21100,1.7553142534361945,0.32944444444444443,1.79301974773407,0.315,1.8018573732937084,0.298
21200,1.754905264907413,0.33037037037037037,1.7925753593444824,0.31333333333333335,1.799964750514311,0.302
21300,1.7545827203326756,0.3296296296296296,1.7941642999649048,0.315,1.800203056896434,0.301
21400,1.7543987406624688,0.32925925925925925,1.7935331106185912,0.315,1.799510401837966,0.303
21500,1.7543080104721918,0.3296296296296296,1.7936729192733765,0.31333333333333335,1.8005986424053417,0.301
21600,1.7539383861753675,0.32981481481481484,1.7929191827774047,0.315,1.799054510453168,0.303
21700,1.7537562357054817,0.32981481481481484,1.7928920149803163,0.315,1.7990979587330538,0.303
21800,1.7535096645355224,0.32944444444444443,1.7930197238922119,0.315,1.8000389898524565,0.303
21900,1.7532720499568515,0.33055555555555555,1.7927711248397826,0.315,1.7992379595251644,0.303
22000,1.7530469695727031,0.3301851851851852,1.7925000071525574,0.315,1.7994869666941025,0.302
22100,1.7529045714272393,0.33,1.7925363779067993,0.315,1.8005607899497538,0.302
22200,1.7526299582587348,0.33055555555555555,1.7923886895179748,0.315,1.7987038317848654,0.303
22300,1.7524451547198825,0.3301851851851852,1.79272803068161,0.315,1.7983856341418099,0.303
22400,1.7522413227293225,0.33037037037037037,1.7929701566696168,0.315,1.7989635046790629,0.303
22500,1.752093909846412,0.3296296296296296,1.7918604850769042,0.31666666666666665,1.798715640516842,0.303
22600,1.7518348256746927,0.33037037037037037,1.791993510723114,0.315,1.7991363160750444,0.302
22700,1.7518646823035346,0.3301851851851852,1.7934516191482544,0.31333333333333335,1.7993733882904053,0.302
22800,1.7516563124126858,0.3301851851851852,1.7916179418563842,0.315,1.7992425245397232,0.303
22900,1.7514512644873725,0.3309259259259259,1.7924806118011474,0.31333333333333335,1.7984625311458813,0.304
23000,1.7510538127687243,0.33111111111111113,1.792152500152588,0.315,1.7985643288668465,0.305
23100,1.750917637348175,0.3296296296296296,1.791806697845459,0.31666666666666665,1.7982716139625101,0.304
23200,1.7507345027393766,0.3309259259259259,1.7930966377258302,0.315,1.797659621519201,0.305
23300,1.7506494787004259,0.3296296296296296,1.7902679324150086,0.315,1.7982445604660933,0.304
23400,1.7504013895988464,0.3309259259259259,1.7923128247261046,0.31333333333333335,1.7979722023010254,0.305
23500,1.7501234491666158,0.3307407407407407,1.7919240951538087,0.315,1.797903159085442,0.304
23600,1.75003795226415,0.3307407407407407,1.7922481417655944,0.31333333333333335,1.7979695025612326,0.304
23700,1.749774706363678,0.33111111111111113,1.7918447017669679,0.315,1.79828941822052,0.302
23800,1.7495934870507983,0.33055555555555555,1.7911402344703675,0.315,1.7973796549965353,0.304
23900,1.749528377585941,0.3312962962962963,1.7916417956352233,0.31333333333333335,1.7968083479825188,0.306
24000,1.74935825003518,0.33055555555555555,1.7916327357292174,0.31166666666666665,1.7987900130888994,0.304
24100,1.7490445176760356,0.33111111111111113,1.7908285021781922,0.315,1.7973693679360783,0.304
24200,1.7488610360357497,0.3309259259259259,1.790453314781189,0.315,1.7974451569949879,0.305
24300,1.7486435625288221,0.3312962962962963,1.7907093286514282,0.31333333333333335,1.7984055701424093,0.302
24400,1.7484351727697585,0.33111111111111113,1.7902396202087403,0.315,1.7973929854000317,0.303
24500,1.7483999517228868,0.33166666666666667,1.7906052231788636,0.31333333333333335,1.7980133084689869,0.303
24600,1.7482905281914605,0.3309259259259259,1.7915871739387512,0.32,1.796841256758746,0.306
24700,1.747954825560252,0.3314814814814815,1.7912825226783753,0.315,1.7971187479355757,0.304
24800,1.7479977501763238,0.3314814814814815,1.7903110146522523,0.31166666666666665,1.797084093093872,0.304
24900,1.7476060324245029,0.33166666666666667,1.7903449535369873,0.31166666666666665,1.7983493594562305,0.302
25000,1.7474451449182298,0.33166666666666667,1.790284013748169,0.31166666666666665,1.7972093049217672,0.305
25100,1.7472833196322124,0.3322222222222222,1.7907854080200196,0.31833333333333336,1.7966668816173779,0.305
25200,1.7470655189620123,0.332037037037037,1.7895466208457946,0.31333333333333335,1.7978765543769388,0.302
25300,1.7469474116961161,0.33185185185185184,1.790916097164154,0.31333333333333335,1.7974439228282255,0.305
25400,1.7467186795340643,0.33166666666666667,1.7897507071495056,0.31333333333333335,1.7978732585906982,0.302
25500,1.746714839670393,0.332037037037037,1.7897706866264342,0.315,1.796165010508369,0.306
25600,1.7463645935058594,0.3322222222222222,1.7895337343215942,0.31333333333333335,1.7981017477372114,0.305
25700,1.7465305500560337,0.33185185185185184,1.7888384580612182,0.31,1.7973307371139526,0.305
25800,1.7460716115103827,0.33240740740740743,1.7898074984550476,0.31833333333333336,1.795744727639591,0.305
25900,1.7460071206092835,0.33166666666666667,1.7885759353637696,0.315,1.7966293587404139,0.303
26000,1.745703825685713,0.332037037037037,1.7890775203704834,0.315,1.7974393508013558,0.303
26100,1.745571415954166,0.332037037037037,1.7893035531044006,0.31833333333333336,1.7958421496783985,0.304
26200,1.7453295151392618,0.33240740740740743,1.7895535469055175,0.31333333333333335,1.7966766497668099,0.304
26300,1.7453955782784356,0.33185185185185184,1.790266716480255,0.31666666666666665,1.7964135057785933,0.304
26400,1.7452444791793824,0.3322222222222222,1.789040756225586,0.31166666666666665,1.7968370423597448,0.305
26500,1.7448437598016526,0.33240740740740743,1.7886627674102784,0.315,1.7966530884013456,0.305
26600,1.7447637624210781,0.3322222222222222,1.7891482830047607,0.31166666666666665,1.7969958501703598,0.305
26700,1.7446319023768107,0.33240740740740743,1.7882620573043824,0.31166666666666665,1.7968763183144962,0.304
26800,1.7444000893168978,0.3325925925925926,1.789161777496338,0.315,1.7962034379734713,0.306
26900,1.7442714783880446,0.3322222222222222,1.7871917366981507,0.315,1.7967389050651998,0.305
27000,1.7440262238184612,0.33240740740740743,1.7886345744132996,0.31666666666666665,1.7960884641198551,0.304
27100,1.7440545519193014,0.3325925925925926,1.7890482664108276,0.315,1.7968638784745161,0.305
27200,1.743774425983429,0.33296296296296296,1.7881457448005675,0.31333333333333335,1.796203844687518,0.304
27300,1.7437943273120455,0.33296296296296296,1.7888730883598327,0.32166666666666666,1.794497805483201,0.305
27400,1.7434760597017076,0.3325925925925926,1.7893114328384399,0.315,1.796346341862398,0.305
27500,1.7433369742499458,0.3327777777777778,1.787715995311737,0.31666666666666665,1.7957439142114975,0.303
27600,1.743154803911845,0.3327777777777778,1.7872368216514587,0.31333333333333335,1.797024972298566,0.304
27700,1.7429084698359172,0.33314814814814814,1.7877062678337097,0.31666666666666665,1.7963062384549309,0.304
27800,1.74284913804796,0.3325925925925926,1.786785101890564,0.31833333333333336,1.7959380360210644,0.305
27900,1.7425989773538377,0.3333333333333333,1.7878767132759095,0.31666666666666665,1.7956504260792452,0.304
28000,1.7424742645687528,0.3327777777777778,1.7877650260925293,0.31666666666666665,1.7970057796029484,0.303
28100,1.742345917224884,0.3335185185185185,1.7876506447792053,0.315,1.795347066486583,0.306
28200,1.742244169447157,0.33296296296296296,1.7871870398521423,0.31166666666666665,1.7965089082717896,0.304
28300,1.7421263337135315,0.3333333333333333,1.7889559745788575,0.315,1.7962459395913517,0.304
28400,1.7418058858977423,0.3327777777777778,1.7871180415153503,0.31833333333333336,1.7950972318649292,0.305
28500,1.7417871660656399,0.3327777777777778,1.7874781370162964,0.32,1.7941481506123262,0.305
