iteration,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
100,2.1603607760535346,0.12129629629629629,2.216627287864685,0.10666666666666667,2.1880509853363037,0.114
200,1.964259397983551,0.25074074074074076,2.005893421173096,0.21666666666666667,1.9778282221625834,0.234
300,1.804905014567905,0.5062962962962962,1.8428385734558106,0.47833333333333333,1.8129798594643087,0.524
400,1.6350001547071669,0.6583333333333333,1.6726724624633789,0.64,1.6415735974031336,0.672
500,1.4603223601977031,0.7442592592592593,1.4990958333015443,0.7166666666666667,1.4654103377286125,0.74
600,1.2964965012338427,0.7992592592592592,1.3360072016716003,0.76,1.3004175985560698,0.8
700,1.1484983166058857,0.8212962962962963,1.188785719871521,0.7866666666666666,1.151483514729668,0.82
800,1.021094525522656,0.8385185185185186,1.0630263030529021,0.8116666666666666,1.024968178833232,0.835
900,0.9110923376348283,0.8553703703703703,0.9561719238758087,0.8283333333333334,0.9165298588135663,0.843
1000,0.8184962232907613,0.8627777777777778,0.8682305097579956,0.8383333333333334,0.8255541605107924,0.859
1100,0.7403599990738763,0.8709259259259259,0.7926077306270599,0.8433333333333334,0.748456011800205,0.865
1200,0.6747027350796594,0.8785185185185185,0.7307454586029053,0.86,0.682752318242017,0.872
1300,0.6192561315165626,0.8837037037037037,0.6783464610576629,0.8583333333333333,0.6293049314442802,0.881
1400,0.5724355780416065,0.8887037037037037,0.6359645664691925,0.865,0.5842462935868431,0.886
1500,0.5324937499231762,0.892962962962963,0.598610731959343,0.8716666666666667,0.5456390398390153,0.889
1600,0.4982014328241348,0.8962962962962963,0.5682206898927689,0.865,0.5127690539640539,0.893
1700,0.4678833762804667,0.8985185185185185,0.5416803747415543,0.8683333333333333,0.4847017842180589,0.894
1800,0.44210081928306155,0.9020370370370371,0.5170405030250549,0.8683333333333333,0.4603899542023154,0.898
1900,0.4189595927794774,0.9051851851851852,0.49717257618904115,0.8733333333333333,0.4389752149581909,0.898
2000,0.39845727052953506,0.9081481481481481,0.48054161071777346,0.8716666666666667,0.4201630406519946,0.898
2100,0.38070541901720895,0.9094444444444445,0.4642856478691101,0.8766666666666667,0.40417149487663717,0.901
