iteration,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
100,2.3175126128726538,0.11037037037037037,2.3473103523254393,0.10166666666666667,2.3196824859170353,0.103
200,2.2595876746707493,0.11037037037037037,2.2803439855575562,0.10166666666666667,2.2617508383358227,0.103
300,2.223823300997416,0.11037037037037037,2.240540552139282,0.10166666666666667,2.2264788852018467,0.103
400,2.189293474621243,0.11074074074074074,2.2037737369537354,0.10333333333333333,2.192535666858449,0.104
500,2.1488673898908828,0.15796296296296297,2.1629077196121216,0.14166666666666666,2.1523345778970158,0.154
600,2.0984006272421944,0.20796296296296296,2.112607407569885,0.18166666666666667,2.1013266058529125,0.199
700,2.038676416873932,0.32981481481481484,2.0530681133270265,0.325,2.0403046748217415,0.332
800,1.9747328599294027,0.42962962962962964,1.9889338731765747,0.4166666666666667,1.9752429723739624,0.436
900,1.9083733055326673,0.4725925925925926,1.9248693823814391,0.44333333333333336,1.907988997066722,0.49
1000,1.8413908229933844,0.5146296296296297,1.8597667932510376,0.4866666666666667,1.839573537602144,0.528
1100,1.7757755451732211,0.5516666666666666,1.79507257938385,0.53,1.7722007386824663,0.559
1200,1.7116562472449408,0.5766666666666667,1.7326990962028503,0.5633333333333334,1.7072889173732084,0.577
1300,1.6511976149347094,0.5901851851851851,1.6723154187202454,0.57,1.6457208465127384,0.585
1400,1.593337845802307,0.6031481481481481,1.6162171125411988,0.5883333333333334,1.588188143337474,0.592
1500,1.5382306959893968,0.6109259259259259,1.5622776746749878,0.59,1.53177590229932,0.591
1600,1.4873884187804327,0.62,1.5120274782180787,0.605,1.4811391690198112,0.61
1700,1.4394873923725553,0.6362962962962962,1.4652588725090028,0.6216666666666667,1.4337843165678137,0.631
1800,1.3948560065693325,0.6462962962962963,1.420723283290863,0.6316666666666667,1.3891858283211203,0.645
1900,1.3533281339539422,0.6498148148148148,1.3811543822288512,0.6433333333333333,1.3469441778519575,0.648
2000,1.3147526529100206,0.6566666666666666,1.3428279519081117,0.6433333333333333,1.3087650046629065,0.651
2100,1.2793921179241605,0.6611111111111111,1.3075145483016968,0.6466666666666666,1.274252274457146,0.659
2200,1.2462317287921905,0.6633333333333333,1.2770641684532165,0.6516666666666666,1.2407303978415096,0.661
2300,1.2153034951951769,0.6783333333333333,1.246151340007782,0.6716666666666666,1.2102613308850456,0.684
2400,1.1869019667307537,0.6774074074074075,1.2181005001068115,0.675,1.1819348265143002,0.681
2500,1.1601204183366565,0.6818518518518518,1.1925654888153077,0.6733333333333333,1.155271235634299,0.686
2600,1.1353331320815616,0.682962962962963,1.1694752812385558,0.6833333333333333,1.13064047869514,0.687
2700,1.1119628919495477,0.6890740740740741,1.1464910507202148,0.6816666666666666,1.1075568795204163,0.696
2800,1.0904871854517195,0.6916666666666667,1.1265805900096892,0.6966666666666667,1.08744276972378,0.698
2900,1.0700615452395545,0.6944444444444444,1.1062322676181793,0.6983333333333334,1.0676227141829098,0.703
